时间,主驾设置温度,副驾设置温度,模式,内外气,风挡,A/C,PTC,压力采集电压,车内温度,蒸发温度,车外温度,阳光温度,TDBase,TDBaseDep,电磁阀状态,HVAC位置,电池PWM值,HVACPWM值,电子膨胀阀步数,K1,K2,K3,K4,OFFSET,模式当前位置,左冷暖当前位置,右冷暖当前位置,内外循环当前位置,HVAC水阀当前位置,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
14:54:03,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,342,30.2,0,31.3,132,24,24,0,7,10.1,10.1,0,8,6,1.8,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:04,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,343,30.2,0,31.3,133,24,24,0,7,10.1,10.1,0,8,6,1.8,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:05,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.3,133,24,24,0,7,10.1,10.1,0,8,6,1.8,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:06,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.3,133,24,24,0,7,10.1,10.1,0,8,6,1.8,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:07,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.2,133,24,24,0,7,10.1,10.1,0,8,6,1.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:08,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.2,0,31.2,133,24,24,0,7,10.1,10.1,0,8,6,1.7,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:09,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.2,0,31.2,133,24,24,0,7,10.1,10.1,0,8,6,1.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:10,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,345,30.3,0,31.2,133,24,24,0,7,10.1,10.1,0,8,6,1.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:11,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.2,133,24,24,0,7,10.1,10.1,0,8,6,1.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:12,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.1,132,24,24,0,7,10.1,10.1,0,8,6,1.5,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:13,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.3,0,31.1,132,24,24,0,7,10.1,10.1,0,8,6,1.5,34,110,233,223,224,18,7,,,,,,,,,,,
14:54:14,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,343,30.3,0,31.1,132,24,24,0,7,10.1,10.1,0,8,6,1.5,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:15,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.2,0,31.1,132,24,24,0,7,10.1,10.1,0,8,6,1.5,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:16,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.1,0,31,132,24,24,0,7,10.1,10.1,0,8,6,1.4,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:17,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,344,30.1,0,31,133,24,24,0,7,10.1,10.1,0,8,6,1.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:18,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,347,30.1,0,31,132,24,24,0,7,10.1,10.1,0,8,6,1.4,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:19,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,350,30.1,0,31,132,24,24,0,7,10.1,10.1,0,8,6,1.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:20,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,353,30.1,0,31,132,24,24,0,7,10.1,10.1,0,8,6,1.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:21,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.1,0,30.9,132,24,24,0,7,10.1,10.1,0,8,6,1.3,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:22,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,360,30.1,0,30.9,132,24,24,0,7,10.1,10.1,0,8,6,1.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:23,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,30.1,0,30.9,132,24,24,0,7,10.1,10.1,0,8,6,1.3,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:24,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30,0,30.9,132,24,24,0,7,10.1,10.1,0,8,6,1.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:25,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,30,0,30.9,132,24,24,0,7,10.1,10.1,0,8,6,1.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:26,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30,0,30.8,132,24,24,0,7,10.1,10.1,0,8,6,1.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:27,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,30,0,30.8,132,24,24,0,7,10.1,10.1,0,8,6,1.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:28,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,30,0,30.8,132,24,24,0,7,10.1,10.1,0,8,6,1.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:29,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,30,0,30.8,132,24,24,0,7,10.1,10.1,0,8,6,1.1,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:30,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,30,0,30.7,132,27,27,0,7,10.1,10.1,0,8,6,1,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:31,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,30,0,30.7,132,27,27,0,7,10.1,10.1,0,8,6,1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:32,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30.1,0,30.7,131,27,27,0,7,10.1,10.1,0,8,6,1,34,110,233,223,224,18,7,,,,,,,,,,,
14:54:33,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30.1,0,30.7,131,27,27,0,7,10.1,10.1,0,8,6,1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:34,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,30.1,0,30.7,132,27,27,0,7,10.1,10.1,0,8,6,1,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:35,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,365,30.1,0,30.6,132,27,27,0,7,10.1,10.1,0,8,6,0.8,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:36,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,366,30.1,0,30.6,132,27,27,0,7,10.1,10.1,0,8,6,0.8,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:37,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,366,30.1,0,30.6,131,27,27,0,7,10.1,10.1,0,8,6,0.8,34,110,233,224,224,18,8,,,,,,,,,,,
14:54:38,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,30.1,0,30.6,132,27,27,0,7,10.1,10.1,0,8,6,0.8,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:39,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,30.1,0,30.6,132,27,27,0,7,10.1,10.1,0,8,6,0.8,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:40,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,30.1,0,30.5,132,27,27,0,7,10.1,10.1,0,8,6,0.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:41,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,30.1,0,30.5,132,27,27,0,7,10.1,10.1,0,8,6,0.7,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:42,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,30.1,0,30.5,132,27,27,0,7,10.1,10.1,0,8,6,0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:43,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,30.1,0,30.5,132,27,27,0,7,10.1,10.1,0,8,6,0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:44,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,30,0,30.4,132,27,27,0,7,10.1,10.1,0,8,6,0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:45,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,30,0,30.4,133,27,27,0,7,10.1,10.1,0,8,6,0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:46,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,30,0,30.4,134,27,27,0,7,10.1,10.1,0,8,6,0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:47,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,30,0,30.4,133,27,27,0,7,10.1,10.1,0,8,6,0.6,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:48,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,370,30,0,30.4,134,27,27,0,7,10.1,10.1,0,8,6,0.6,34,110,233,223,224,18,7,,,,,,,,,,,
14:54:49,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,371,30,0,30.3,133,27,27,0,7,10.1,10.1,0,8,6,0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:50,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,371,30,0,30.3,133,27,27,0,7,10.1,10.1,0,8,6,0.4,34,110,233,223,224,18,8,,,,,,,,,,,
14:54:51,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,372,30,0,30.3,134,27,27,0,7,10.1,10.1,0,8,6,0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:52,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,373,29.9,0,30.3,136,27,27,0,7,10.1,10.1,0,8,6,0.4,33.9,110,233,223,224,18,8,,,,,,,,,,,
14:54:53,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.9,0,30.2,135,27,27,0,7,10.1,10.1,0,8,6,0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:54,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.8,0,30.2,133,27,27,0,7,10.1,10.1,0,8,6,0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:55,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.7,0,30.2,133,27,27,0,7,10.1,10.1,0,8,6,0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:56,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,376,29.6,0,30.2,133,30,30,0,7,10.1,10.1,0,8,6,0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:57,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,376,29.5,0,30.2,132,30,30,0,7,10.1,10.1,0,8,6,0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:54:58,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.4,0,30.1,133,30,30,0,7,10.1,10.1,0,8,6,0.1,34,110,233,223,224,17,7,,,,,,,,,,,
14:54:59,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.4,0,30.1,133,30,30,0,7,10.1,10.1,0,8,6,0.1,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:00,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,375,29.4,0,30.1,133,30,30,0,7,10.1,10.1,0,8,6,0.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:01,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,376,29.4,0,30.1,133,30,30,0,7,10.1,10.1,0,8,6,0.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:02,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,377,29.4,0,30.1,133,30,30,0,7,10.1,10.1,0,8,6,0.1,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:03,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,376,29.4,0,30,133,30,30,0,7,10.1,10.1,0,10,6,0,34,110,233,223,224,18,7,,,,,,,,,,,
14:55:04,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,377,29.4,0,30,133,30,30,0,7,10.1,10.1,0,10,6,0,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:05,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,377,29.4,0,30,133,30,30,0,7,10.1,10.1,0,10,6,0,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:06,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,377,29.4,0,30,135,30,30,0,7,10.1,10.1,0,10,6,0,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:07,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,378,29.4,0,29.9,135,30,30,0,7,10.1,10.1,0,10,6,-0.1,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:08,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,379,29.5,0,29.9,134,30,30,0,7,10.1,10.1,0,10,6,-0.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:09,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,380,29.6,0,29.9,135,30,30,0,7,10.1,10.1,0,10,6,-0.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:10,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,381,29.7,0,29.9,135,30,30,0,7,10.1,10.1,0,10,6,-0.1,33.9,110,233,223,224,17,8,,,,,,,,,,,
14:55:11,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,382,29.8,0,29.9,134,30,30,0,7,10.1,10.1,0,10,6,-0.1,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:12,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,383,29.9,0,29.8,133,30,30,0,7,10.1,10.1,0,10,6,-0.3,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:13,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,383,30,0,29.8,133,30,30,0,7,10.1,10.1,0,10,6,-0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:14,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,383,30.1,0,29.8,133,27,27,0,7,10.1,10.1,0,10,6,-0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:15,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,382,30.2,0,29.8,134,27,27,0,7,10.1,10.1,0,10,6,-0.3,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:16,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,381,30.3,0,29.8,134,27,27,0,7,10.1,10.1,0,10,6,-0.3,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:17,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,380,30.4,0,29.7,134,27,27,0,7,10.1,10.1,0,10,6,-0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:18,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,378,30.5,0,29.7,134,27,27,0,7,10.1,10.1,0,10,6,-0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:19,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,378,30.6,0,29.7,134,27,27,0,7,10.1,10.1,0,10,6,-0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:20,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,376,30.7,0,29.7,134,27,27,0,7,10.1,10.1,0,10,6,-0.4,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:21,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,374,30.8,0,29.6,134,27,27,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:22,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,372,30.9,0,29.6,134,27,27,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:23,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,371,31,0,29.6,134,27,27,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:24,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,31.1,0,29.6,134,27,27,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:25,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,369,31.2,0,29.6,134,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:26,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,31.2,0,29.6,133,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:27,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,367,31.3,0,29.6,134,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:28,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,368,31.4,0,29.6,134,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:29,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,367,31.5,0,29.6,133,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:30,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,31.6,0,29.6,133,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:31,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,31.6,0,29.6,133,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:32,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,31.6,0,29.6,133,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:33,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,31.6,0,29.6,134,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:34,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,31.6,0,29.6,134,22,22,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:35,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,361,31.5,0,29.6,134,19,19,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,224,224,17,8,,,,,,,,,,,
14:55:36,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,360,31.5,0,29.6,134,19,19,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:37,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,359,31.4,0,29.6,134,19,19,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:38,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,358,31.4,0,29.6,134,19,19,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:39,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,358,31.3,0,29.6,134,19,19,0,7,10.1,10.1,0,10,6,-0.6,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:40,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,359,31.3,0,29.5,135,19,19,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:41,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,358,31.3,0,29.5,134,19,19,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,224,224,17,8,,,,,,,,,,,
14:55:42,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,358,31.3,0,29.5,134,19,19,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,224,224,17,7,,,,,,,,,,,
14:55:43,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,357,31.2,0,29.5,135,19,19,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:44,22,5000,AUTO,AUTO,AUTO,AUTO,AUTO,358,31.1,0,29.5,135,19,19,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,224,224,18,8,,,,,,,,,,,
14:55:45,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,359,31.1,0,29.5,134,22,22,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:46,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,31,0,29.5,134,22,22,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:47,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,31,0,29.5,134,22,22,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:48,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,31.1,0,29.5,134,22,22,0,7,10.1,10.1,0,10,6,-0.7,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:49,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,31,0,29.4,135,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:50,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,31,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:51,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,31,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:52,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,364,30.9,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:53,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30.9,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:54,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,363,30.8,0,29.4,135,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:55,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,30.8,0,29.4,135,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:56,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,362,30.8,0,29.4,135,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:55:57,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,361,30.8,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,18,8,,,,,,,,,,,
14:55:58,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,360,30.8,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,7,,,,,,,,,,,
14:55:59,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,359,30.8,0,29.4,134,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,18,8,,,,,,,,,,,
14:56:00,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,358,30.8,0,29.4,135,22,22,0,7,10.1,10.1,0,10,6,-0.9,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:01,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,140,22,22,0,7,10.1,10.1,0,10,6,-1,33.9,110,233,223,224,17,8,,,,,,,,,,,
14:56:02,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,148,22,22,0,7,10.1,10.1,0,10,6,-1,33.9,110,233,223,224,17,8,,,,,,,,,,,
14:56:03,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,146,22,22,0,7,10.1,10.1,0,10,6,-1,33.8,110,233,223,224,17,8,,,,,,,,,,,
14:56:04,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,136,22,22,0,7,10.1,10.1,0,10,6,-1,33.8,110,233,223,224,17,8,,,,,,,,,,,
14:56:05,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,133,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:06,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,356,30.8,0,29.3,133,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:07,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:08,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,358,30.7,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:09,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,357,30.8,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,18,8,,,,,,,,,,,
14:56:10,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,355,30.8,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:11,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,354,30.8,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,224,224,17,8,,,,,,,,,,,
14:56:12,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,353,30.8,0,29.3,134,22,22,0,7,10.1,10.1,0,10,6,-1,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:13,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,352,30.7,0,29.2,134,25,25,0,7,10.1,10.1,0,10,6,-1.2,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:14,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,352,30.6,0,29.2,134,25,25,0,7,10.1,10.1,0,10,6,-1.2,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:15,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,351,30.5,0,29.2,134,25,25,0,7,10.1,10.1,0,10,6,-1.2,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:16,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,350,30.5,0,29.2,133,25,25,0,7,10.1,10.1,0,10,6,-1.2,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:17,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,350,30.5,0,29.2,134,25,25,0,7,10.1,10.1,0,10,6,-1.2,34,110,233,223,224,17,8,,,,,,,,,,,
14:56:18,22,1450,AUTO,AUTO,AUTO,AUTO,AUTO,350,30.5,0,29.1,134,25,25,0,7,10.1,10.1,0,10,6,-1.3,34,110,233,223,224,17,8,,,,,,,,,,,
